Date,Open,High,Low,Close,Adj Close,Volume
2018-01-22,14539.556641,14969.227539,12773.107422,13652.304688,13652.304688,13160235194
2018-01-23,13668.665039,14250.500977,12725.753906,13580.408203,13580.408203,12071235207
2018-01-24,13624.141602,14252.044922,13284.804688,14111.056641,14111.056641,12349055841
2018-01-25,14188.447266,14562.832031,13684.901367,14025.162109,14025.162109,11052777678
2018-01-26,14020.926758,14467.791992,12959.895508,13776.544922,13776.544922,12018990692
2018-01-27,13780.861328,14323.467773,13551.856445,14108.644531,14108.644531,9351670845
2018-01-28,14151.313477,14848.069336,14151.313477,14522.301758,14522.301758,10288763016
2018-01-29,14484.351563,14635.937500,13808.300781,13954.787109,13954.787109,8779937917
2018-01-30,13967.633789,13973.307617,12421.040039,12478.454102,12478.454102,10665341203
2018-01-31,12480.800781,12854.877930,12108.259766,12682.838867,12682.838867,9977863497
2018-02-01,12702.940430,12832.127930,10989.250977,11407.563477,11407.563477,12388854892
2018-02-02,11372.410156,11376.655273,9765.143555,11141.496094,11141.496094,16057153308
2018-02-03,11168.458008,11898.499023,10410.837891,11575.712891,11575.712891,9164509311
2018-02-04,11576.709961,11777.530273,10159.670898,10471.925781,10471.925781,8949329231
2018-02-05,10463.740234,10547.017578,8553.842773,8830.967773,8830.967773,11789347364
2018-02-06,8953.465820,9945.148438,7692.051270,9823.894531,9823.894531,17736982542
2018-02-07,9825.782227,10818.958008,9180.249023,9753.390625,9753.390625,11734425390
2018-02-08,9774.583984,10969.968750,9765.834961,10615.963867,10615.963867,12004560062
2018-02-09,10623.991211,11185.482422,10138.498047,11185.482422,11185.482422,8686237644
2018-02-10,11163.845703,11679.106445,10620.240234,11038.151367,11038.151367,9961541744
2018-02-11,11030.763672,11030.763672,10153.757813,10396.381836,10396.381836,7828887243
2018-02-12,10411.036133,11429.559570,10413.699219,11361.295898,11361.295898,7962886354
2018-02-13,11361.486328,11407.704102,10746.581055,10937.933594,10937.933594,7246813220
2018-02-14,10939.982422,12010.776367,10941.374023,11977.583008,11977.583008,9978327115
2018-02-15,11969.623047,12890.175781,11834.714844,12800.806641,12800.806641,11410904417
2018-02-16,12762.150391,13045.362305,12369.155273,12936.291992,12936.291992,9222803367
2018-02-17,12902.919922,14081.026367,12829.478516,14047.149414,14047.149414,10947895821
2018-02-18,14060.675781,14346.858398,13052.710938,13338.136719,13338.136719,11052976524
2018-02-19,13339.147461,14252.591797,13277.595703,14193.071289,14193.071289,9675167349
2018-02-20,14201.289063,15177.687500,14201.289063,14473.537109,14473.537109,12598731169
2018-02-21,14433.557617,14505.208008,13429.578125,13710.915039,13710.915039,12062767280
2018-02-22,13672.438477,14118.300781,12703.335938,12766.364258,12766.364258,10259129606
2018-02-23,12679.686523,13402.299805,12453.063477,13134.131836,13134.131836,9868035231
2018-02-24,13117.046875,13511.666992,12172.599609,12511.883789,12511.883789,8820515089
2018-02-25,12490.654297,12652.326172,11994.210938,12330.607422,12330.607422,7281117510
2018-02-26,12336.603516,13352.454102,12116.462891,13209.352539,13209.352539,9286047706
2018-02-27,13244.011719,13873.868164,13065.671875,13763.120117,13763.120117,8939021994
2018-02-28,13713.845703,14232.289063,13391.444336,13395.903320,13395.903320,8936085998
2018-03-01,13379.283203,14244.490234,13347.989258,14104.842773,14104.842773,9424626151
2018-03-02,14138.846680,14418.814453,13992.906250,14275.560547,14275.560547,9812760855
2018-03-03,14295.519531,14844.450195,14167.396484,14794.875000,14794.875000,8615207623
2018-03-04,14804.791016,14845.389648,14339.556641,14845.389648,14845.389648,7845454236
2018-03-05,14870.922852,15086.491211,14764.417969,14906.362305,14906.362305,8331452736
2018-03-06,14812.081055,14813.989258,13682.574219,13848.792969,13848.792969,8777196793
2018-03-07,13879.625000,13963.842773,12386.095703,12733.925781,12733.925781,11241898819
2018-03-08,12715.871094,13011.156250,11958.332031,12061.894531,12061.894531,9225946828
2018-03-09,12087.162109,12161.291992,10919.741211,11894.967773,11894.967773,11088140719
2018-03-10,11911.579102,12141.809570,11246.458008,11294.267578,11294.267578,6861553977
2018-03-11,11277.426758,12368.682617,10964.484375,12186.551758,12186.551758,8010649079
2018-03-12,12217.467773,12644.738281,11367.469727,11694.981445,11694.981445,8204039903
2018-03-13,11654.224609,12028.934570,11358.171875,11701.259766,11701.259766,7624255332
2018-03-14,11726.458008,11898.575195,10245.828125,10494.682617,10494.682617,8170342660
2018-03-15,10521.268555,10771.053711,9897.062500,10659.895508,10659.895508,8776717545
2018-03-16,10688.210938,11130.753906,10285.635742,10809.372070,10809.372070,6856857454
2018-03-17,10788.060547,10819.976563,10128.104492,10263.001953,10263.001953,5737814218
2018-03-18,10228.831055,10689.019531,9590.342773,10656.576172,10656.576172,8603330330
2018-03-19,10812.647461,11265.900391,10607.208008,11198.456055,11198.456055,8731166493
2018-03-20,11184.208984,11785.181641,10895.960938,11592.495117,11592.495117,8273884708
2018-03-21,11623.722656,11907.836914,11461.946289,11486.082031,11486.082031,7773514093
2018-03-22,11499.151367,11759.542969,11105.939453,11343.041016,11343.041016,7186991574
2018-03-23,11353.151367,11537.967773,10824.209961,11537.967773,11537.967773,7736642661
2018-03-24,11566.983398,11689.422852,11260.005859,11263.149414,11263.149414,7360447069
2018-03-25,11191.280273,11268.020508,10978.559570,11022.029297,11022.029297,5928749434
2018-03-26,11025.518555,11046.464844,10227.798828,10587.310547,10587.310547,7636110230
2018-03-27,10575.186523,10633.918945,10087.037109,10191.308594,10191.308594,6997463232
2018-03-28,10196.240234,10597.377930,10153.647461,10383.083008,10383.083008,6442096144
2018-03-29,10415.180664,10440.550781,9221.747070,9327.909180,9327.909180,8280694902
2018-03-30,9335.394531,9448.980469,8693.977539,8976.707031,8976.707031,8193733570
2018-03-31,8979.259766,9390.112305,8941.532227,9084.848633,9084.848633,5931826159
2018-04-01,9123.319336,9198.736328,8502.957031,8910.597656,8910.597656,5900403718
2018-04-02,8911.417969,9286.140625,8866.519531,9257.449219,9257.449219,5663146890
2018-04-03,9281.573242,9808.465820,9220.978516,9707.212891,9707.212891,7160135691
2018-04-04,9707.603516,9718.813477,8806.471680,8878.031250,8878.031250,6393782383
2018-04-05,8871.308594,9028.411133,8619.535156,8882.981445,8882.981445,7354355848
2018-04-06,8888.836914,8931.349609,8561.198242,8646.670898,8646.670898,4907895911
2018-04-07,8639.100586,9186.371094,8639.100586,9004.677734,9004.677734,5181250877
2018-04-08,9016.260742,9265.875977,9016.260742,9149.973633,9149.973633,4758337634
2018-04-09,9177.071289,9363.566406,8653.059570,8794.297852,8794.297852,6356747671
2018-04-10,8826.392578,8850.496094,8676.264648,8804.276367,8804.276367,5503993405
2018-04-11,8815.497070,8977.479492,8800.296875,8977.479492,8977.479492,5980275434
2018-04-12,8960.808594,10185.983398,8787.128906,10170.491211,10170.491211,11481565347
2018-04-13,10185.754883,10508.422852,9996.044922,10167.344727,10167.344727,9998017038
2018-04-14,10139.930664,10482.500977,10103.012695,10283.595703,10283.595703,6684818625
2018-04-15,10300.451172,10737.084961,10300.451172,10716.817383,10716.817383,6747915594
2018-04-16,10727.702148,10759.833008,10197.799805,10367.515625,10367.515625,7244705807
2018-04-17,10384.227539,10661.296875,10146.395508,10175.238281,10175.238281,8886015802
2018-04-18,10229.757813,10530.250000,10162.383789,10483.395508,10483.395508,8385655272
2018-04-19,10478.066406,10741.250977,10447.727539,10745.316406,10745.316406,9150421018
2018-04-20,10735.691406,11577.875000,10691.920898,11533.024414,11533.024414,11001447468
2018-04-21,11536.883789,11730.861328,11280.508789,11597.887695,11597.887695,9841655990
2018-04-22,11636.323242,11736.166016,11455.650391,11492.962891,11492.962891,8656351712
2018-04-23,11482.425781,11728.920898,11473.641602,11751.158203,11751.158203,9112092295
2018-04-24,11755.709961,12797.646484,11747.144531,12751.479492,12751.479492,14041815101
2018-04-25,12756.121094,12849.841797,11640.000000,11691.435547,11691.435547,14648559556
2018-04-26,11719.958008,12290.134766,11522.431641,12290.134766,12290.134766,11878389153
2018-04-27,12302.210938,12409.622070,11853.138672,11853.138672,11853.138672,9979279768
2018-04-28,11790.121094,12413.729492,11780.519531,12329.833984,12329.833984,10294750641
2018-04-29,12327.103516,12571.208008,12125.706055,12439.355469,12439.355469,11691759366
2018-04-30,12448.640625,12537.557617,12146.295898,12270.016602,12270.016602,11517620502
2018-05-01,12284.516602,12295.270508,11840.524414,12189.559570,12189.559570,10310145574
2018-05-02,12170.297852,12351.907227,12044.274414,12339.238281,12339.238281,10097741980
2018-05-03,12336.632813,13015.847656,12213.413086,12946.930664,12946.930664,13562715365
2018-05-04,12882.673828,13011.176758,12720.222656,12860.612305,12860.612305,10894643892
2018-05-05,12859.976563,13210.260742,12853.135742,13069.270508,13069.270508,10144425083
2018-05-06,13052.246094,13177.965820,12548.389648,12833.709961,12833.709961,9600266107
2018-05-07,12821.574219,12851.814453,12289.044922,12467.424805,12467.424805,9835088907
2018-05-08,12477.879883,12611.955078,12250.395508,12404.056641,12404.056641,9960873005
2018-05-09,12389.161133,12570.072266,12147.437500,12505.269531,12505.269531,9691417782
2018-05-10,12506.316406,12494.734375,12013.979492,12020.123047,12020.123047,9179558448
2018-05-11,12032.110352,12032.110352,11133.236328,11195.610352,11195.610352,11257984340
2018-05-12,11195.543945,11491.857422,10906.499023,11279.694336,11279.694336,9046923204
2018-05-13,11293.753906,11632.921875,11134.111328,11554.887695,11554.887695,7770039438
2018-05-14,11540.529297,11802.153320,11092.218750,11589.934570,11589.934570,9791450286
2018-05-15,11574.511719,11759.635742,11325.097656,11397.321289,11397.321289,8980460801
2018-05-16,11389.326172,11388.608398,10951.761719,11133.205078,11133.205078,8993242198
2018-05-17,11134.827148,11199.496094,10731.672852,10786.673828,10786.673828,7812540043
2018-05-18,10783.355469,11018.937500,10616.107422,10985.181641,10985.181641,7674331258
2018-05-19,10991.519531,11146.398438,10895.154297,10980.135742,10980.135742,6273997966
2018-05-20,10979.882813,11390.727539,10924.297852,11317.800781,11317.800781,6901169859
2018-05-21,11329.872070,11402.424805,11057.660156,11106.847656,11106.847656,6800778470
2018-05-22,11108.007813,11109.536133,10564.313477,10612.007813,10612.007813,6778846894
2018-05-23,10605.806641,10637.427734,9965.330078,9990.508789,9990.508789,8580462826
2018-05-24,9994.871094,10234.889648,9695.993164,10024.230469,10024.230469,7992099479
2018-05-25,10030.783203,10135.159180,9760.562500,9904.846680,9904.846680,6445749153
2018-05-26,9913.241211,10057.150391,9731.356445,9740.306641,9740.306641,5364856949
2018-05-27,9748.516602,9774.549805,9627.860352,9751.482422,9751.482422,5368607644
2018-05-28,9755.572266,9798.005859,9413.880859,9457.906250,9457.906250,6680715791
2018-05-29,9449.250977,10029.876953,9417.824219,9986.087891,9986.087891,7567366158
2018-05-30,9982.266602,10107.793945,9657.467773,9784.041992,9784.041992,6502694890
2018-05-31,9783.553711,10063.351563,9740.809570,9911.612305,9911.612305,6781021177
2018-06-01,9920.249023,10068.489258,9830.577148,9967.552734,9967.552734,6504705556
2018-06-02,9961.300781,10171.596680,9909.145508,10102.366211,10102.366211,6528284219
2018-06-03,10087.351563,10249.656250,10062.172852,10202.524414,10202.524414,6411735335
2018-06-04,10205.537109,10227.964844,9769.987305,9821.552734,9821.552734,6526166410
2018-06-05,9803.816406,10037.071289,9690.816406,10014.115234,10014.115234,6508906961
2018-06-06,10003.896484,10018.823242,9791.190430,9988.229492,9988.229492,6123267441
2018-06-07,9984.105469,10104.777344,9984.105469,10085.696289,10085.696289,5892289421
2018-06-08,10094.758789,10099.960938,9964.930664,10031.469727,10031.469727,5561873311
2018-06-09,10041.467773,10108.643555,9909.196289,9909.196289,9909.196289,5058834490
2018-06-10,9866.530273,9866.530273,8832.372070,8930.148438,8930.148438,7638952410
2018-06-11,8947.611328,9085.169922,8811.758789,9085.661133,9085.661133,6242133333
2018-06-12,9084.214844,9085.834961,8637.549805,8690.731445,8690.731445,6145207330
2018-06-13,8709.902344,8758.135742,8271.654297,8389.351563,8389.351563,6675056087
2018-06-14,8379.905273,8978.768555,8372.270508,8942.197266,8942.197266,6883737463
2018-06-15,8940.496094,8953.470703,8646.512695,8677.033203,8677.033203,5315669872
2018-06-16,8675.514648,8859.683594,8604.072266,8802.795898,8802.795898,4292662427
2018-06-17,8796.572266,8855.140625,8735.578125,8735.578125,8735.578125,4172069849
2018-06-18,8750.093750,9142.699219,8663.728516,9097.419922,9097.419922,5456166419
2018-06-19,9107.645508,9260.893555,9058.889648,9162.186523,9162.186523,5490634576
2018-06-20,9163.296875,9239.550781,8957.972656,9193.528320,9193.528320,5275593542
2018-06-21,9198.331055,9238.930664,9096.680664,9126.308594,9126.308594,4785909932
2018-06-22,9137.347656,9132.485352,8073.387207,8177.002441,8177.002441,6827701677
2018-06-23,8185.618652,8366.693359,8161.035156,8282.903320,8282.903320,4612043011
2018-06-24,8285.322266,8365.294922,7831.196289,8299.583008,8299.583008,6139970358
2018-06-25,8297.889648,8552.811523,8248.659180,8434.580078,8434.580078,7424497557
2018-06-26,8440.477539,8481.876953,8244.716797,8244.716797,8244.716797,4437504901
2018-06-27,8232.173828,8421.913086,8203.916992,8388.459961,8388.459961,4490762812
2018-06-28,8383.051758,8411.136719,7992.718750,8038.453125,8038.453125,4721949978
2018-06-29,8031.222656,8459.416992,7904.307129,8400.836914,8400.836914,5358322097
2018-06-30,8395.326172,8734.814453,8395.326172,8651.715820,8651.715820,6138692548
2018-07-01,8662.091797,8690.691406,8496.744141,8636.489258,8636.489258,6475872113
2018-07-02,8629.131836,9137.197266,8550.101563,9013.600586,9013.600586,5992000611
2018-07-03,8989.724609,9095.255859,8735.604492,8851.281250,8851.281250,6333617677
2018-07-04,8880.127930,9173.557617,8725.090820,8940.980469,8940.980469,5660238406
2018-07-05,8943.908203,9133.342773,8870.799805,8990.034180,8990.034180,6769451851
2018-07-06,8989.424805,9017.547852,8819.586914,8980.622070,8980.622070,5805355855
2018-07-07,8974.175781,9236.966797,8853.775391,9227.465820,9227.465820,5330480506
2018-07-08,9228.636719,9266.464844,9084.517578,9110.799805,9110.799805,4554418356
2018-07-09,9112.414063,9168.360352,9004.204102,9026.308594,9026.308594,4978082635
2018-07-10,9022.908203,9050.201172,8519.638672,8536.682617,8536.682617,5465178800
2018-07-11,8537.788086,8697.651367,8529.332031,8683.745117,8683.745117,4949565323
2018-07-12,8686.555664,8686.991211,8282.385742,8410.491211,8410.491211,5090696884
2018-07-13,8418.889648,8512.815430,8349.838867,8401.414063,8401.414063,5125117931
2018-07-14,8414.141602,8482.411133,8366.626953,8452.687500,8452.687500,3937602715
2018-07-15,8448.081055,8624.188477,8426.275391,8574.410156,8574.410156,4429634580
2018-07-16,8570.864258,9095.723633,8568.553711,9095.723633,9095.723633,6375876870
2018-07-17,9092.889648,10004.387695,8997.402344,9924.142578,9924.142578,8081808605
2018-07-18,9916.388672,10179.667969,9839.802734,9963.206055,9963.206055,8250081341
2018-07-19,9973.236328,10192.383789,9860.062500,10143.811523,10143.811523,6944205711
2018-07-20,10144.545898,10250.600586,9866.962891,9908.555664,9908.555664,6651670558
2018-07-21,9906.656250,10021.072266,9784.977539,9996.348633,9996.348633,5021031959
2018-07-22,9994.340820,10161.701172,9952.581055,9988.541992,9988.541992,4975710376
2018-07-23,9983.452148,10533.342773,9971.871094,10451.491211,10451.491211,6956465167
2018-07-24,10458.809570,11345.817383,10448.135742,11345.817383,11345.817383,9801602500
2018-07-25,11285.737305,11332.799805,10911.293945,10972.894531,10972.894531,7839860601
2018-07-26,10966.805664,11163.923828,10685.894531,10777.419922,10777.419922,6640132719
2018-07-27,10775.820313,11161.232422,10604.300781,11029.325195,11029.325195,7018613989
2018-07-28,11034.796875,11107.456055,10956.058594,11065.987305,11065.987305,5388018479
2018-07-29,11084.453125,11174.199219,10997.136719,11109.029297,11109.029297,5551757253
2018-07-30,11113.247070,11139.591797,10686.327148,11044.255859,11044.255859,7494802214
2018-07-31,11045.227539,11042.691406,10378.816406,10487.181641,10487.181641,7127011727
2018-08-01,10471.815430,10471.815430,10137.714844,10296.974609,10296.974609,6478892640
2018-08-02,10309.506836,10419.845703,10208.195313,10282.850586,10282.850586,5726470988
2018-08-03,10276.042969,10278.836914,9945.243164,10049.189453,10049.189453,6254595837
2018-08-04,10054.974609,10134.482422,9440.484375,9506.420898,9506.420898,5769653961
2018-08-05,9504.028320,9603.529297,9381.860352,9561.043945,9561.043945,4976477749
2018-08-06,9553.550781,9691.075195,9332.981445,9414.680664,9414.680664,5316765981
2018-08-07,9423.510742,9628.886719,9088.539063,9095.111328,9095.111328,6306801347
2018-08-08,9086.666992,9082.997070,8371.951172,8491.516602,8491.516602,6819862645
2018-08-09,8491.193359,8995.017578,8433.292969,8909.699219,8909.699219,5788171460
2018-08-10,8914.026367,8942.151367,8389.753906,8472.205078,8472.205078,6203671233
2018-08-11,8473.684570,8843.479492,8368.534180,8624.288086,8624.288086,5545000000
2018-08-12,8607.739258,8837.515625,8544.520508,8676.670898,8676.670898,7774461370
2018-08-13,8702.291992,8983.166016,8570.649414,8668.369141,8668.369141,5621445286
2018-08-14,8654.728516,8658.689453,8209.885742,8571.422852,8571.422852,7329876953
2018-08-15,8601.437500,9111.451172,8601.437500,8725.477539,8725.477539,6771023513
2018-08-16,8705.711914,8910.530273,8683.466797,8730.333984,8730.333984,5965297685
2018-08-17,8738.850586,8997.403320,8718.083984,8994.846680,8994.846680,6824753964
2018-08-18,8998.673828,9045.038086,8684.705078,8780.426758,8780.426758,5446309459
2018-08-19,8778.799805,8937.771484,8695.393555,8907.543945,8907.543945,4533365279
2018-08-20,8899.931641,8947.331055,8583.794922,8601.758789,8601.758789,4997409326
2018-08-21,8591.586914,8830.304688,8583.046875,8816.250000,8816.250000,4588559783
2018-08-22,8812.839844,9266.979492,8587.520508,8695.909180,8695.909180,6365893904
2018-08-23,8688.585938,9039.685547,8694.514648,9022.338867,9022.338867,4730332735
2018-08-24,9045.312500,9176.512695,8962.405273,9176.512695,9176.512695,5595821385
2018-08-25,9176.499023,9271.651367,9150.566406,9235.545898,9235.545898,4523555920
2018-08-26,9223.870117,9251.331055,9041.035156,9135.466797,9135.466797,4488558976
2018-08-27,9140.289063,9368.131836,9130.216797,9368.131836,9368.131836,5468771261
2018-08-28,9376.894531,9691.330078,9384.156250,9665.323242,9665.323242,6346962680
2018-08-29,9659.098633,9736.244141,9558.234375,9641.756836,9641.756836,5672294432
2018-08-30,9637.104492,9688.616211,9410.285156,9610.563477,9610.563477,6146880595
2018-08-31,9604.696289,9820.720703,9600.666016,9785.289063,9785.289063,6250903782
2018-09-01,9795.341797,10069.924805,9785.942383,10001.738281,10001.738281,5723095106
2018-09-02,9996.634766,10158.940430,9916.796875,10120.678711,10120.678711,6024965210
2018-09-03,10129.459961,10146.894531,10021.062500,10073.623047,10073.623047,5671930068
2018-09-04,10077.702148,10291.489258,10081.200195,10247.299805,10247.299805,5948830735
2018-09-05,10247.021484,10263.133789,9441.041992,9441.041992,9441.041992,8061792912
2018-09-06,9388.659180,9380.835938,8900.388672,9080.904297,9080.904297,7682155772
2018-09-07,9080.556641,9170.802734,8931.680664,9100.858398,9100.858398,6001519842
2018-09-08,9091.148438,9195.398438,8721.531250,8761.582031,8761.582031,5396932170
2018-09-09,8757.922852,9071.573242,8726.738281,8856.986328,8856.986328,5161498454
2018-09-10,8857.984375,8973.789063,8845.600586,8905.036133,8905.036133,5225239167
2018-09-11,8908.103516,8988.509766,8815.955078,8890.576172,8890.576172,5414781997
2018-09-12,8884.683594,8874.453125,8798.047852,8858.856445,8858.856445,5668382148
2018-09-13,8862.259766,9071.917969,8859.788086,9069.454102,9069.454102,5859880323
2018-09-14,9066.810547,9151.082031,8976.876953,9108.685547,9108.685547,5701006993
2018-09-15,9104.055664,9177.230469,9081.887695,9151.329102,9151.329102,4498321678
2018-09-16,9142.209961,9152.909180,9035.104492,9127.703125,9127.703125,4585056022
2018-09-17,9123.333008,9145.868164,8717.637695,8794.735352,8794.735352,5475749090
2018-09-18,8794.329102,8858.304688,8713.266602,8820.849609,8820.849609,5787193687
2018-09-19,8821.611328,8878.507813,8547.900391,8815.844727,8815.844727,6105456049
2018-09-20,8816.271484,8960.756836,8772.377930,8945.971680,8945.971680,5966263420
2018-09-21,8938.012695,9326.447266,8919.086914,9228.525391,9228.525391,8950351878
2018-09-22,9228.662109,9337.610352,9067.834961,9213.145508,9213.145508,6180940066
2018-09-23,9204.017578,9268.698242,9186.292969,9222.774414,9222.774414,5768846600
2018-09-24,9214.720703,9233.871094,9074.007813,9096.291016,9096.291016,5761283319
2018-09-25,9107.641602,9106.346680,8806.085938,8890.913086,8890.913086,6518304993
2018-09-26,8899.629883,9074.784180,8797.898438,8947.674805,8947.674805,6112935431
2018-09-27,8948.074219,9313.340820,8939.985352,9267.562500,9267.562500,6394413319
2018-09-28,9270.338867,9404.608398,9131.672852,9196.804688,9196.804688,6940974222
2018-09-29,9195.378906,9195.378906,9013.425781,9138.433594,9138.433594,6040219886
2018-09-30,9142.240234,9196.898438,9089.975586,9171.676758,9171.676758,5540304002
2018-10-01,9163.772461,9223.530273,9075.819336,9113.616211,9113.616211,5533445552
2018-10-02,9118.622070,9144.036133,9095.814453,9120.872070,9120.872070,5535962333
2018-10-03,9117.755859,9193.071289,9012.614258,9162.448242,9162.448242,5477398531
2018-10-04,9155.853516,9332.299805,9155.113281,9295.887695,9295.887695,5425438959
2018-10-05,9292.297852,9385.668945,9279.915039,9384.053711,9384.053711,5202515427
2018-10-06,9384.011719,9392.640625,9320.742188,9339.819336,9339.819336,4621121661
2018-10-07,9343.178711,9422.282227,9294.177734,9366.232422,9366.232422,4690428328
2018-10-08,9362.317383,9426.886719,9315.487305,9405.122070,9405.122070,5626279757
2018-10-09,9406.324219,9396.970703,9329.759766,9337.061523,9337.061523,5033276266
2018-10-10,9333.757813,9334.839844,9176.344727,9328.303711,9328.303711,5365149210
2018-10-11,9330.017578,9327.496094,8761.839844,8780.658203,8780.658203,7272452493
2018-10-12,8756.812500,8882.448242,8750.509766,8820.044922,8820.044922,5318386487
2018-10-13,8824.964844,8867.740234,8799.283203,8836.083984,8836.083984,4307042618
2018-10-14,8839.598633,8951.916992,8827.875000,8850.708984,8850.708984,4340736611
2018-10-15,8853.115234,9786.333984,8805.862305,9243.362305,9243.362305,10328247041
2018-10-16,9250.185547,9376.067383,9204.583984,9241.809570,9241.809570,5709202434
2018-10-17,9233.977539,9250.836914,9148.095703,9205.878906,9205.878906,5751073936
2018-10-18,9202.924805,9209.267578,9091.415039,9122.446289,9122.446289,5527066894
2018-10-19,9124.362305,9135.139648,9028.796875,9080.667969,9080.667969,5026522919
2018-10-20,9074.362305,9126.047852,9057.620117,9114.067383,9114.067383,4745988089
2018-10-21,9115.331055,9208.435547,9095.541992,9113.101563,9113.101563,4574032131
2018-10-22,9118.302734,9229.591797,9115.600586,9149.704102,9149.704102,5180322948
2018-10-23,9128.830078,9175.250000,9096.419922,9132.561523,9132.561523,5240786009
2018-10-24,9138.590820,9183.738281,9121.545898,9203.527344,9203.527344,4852188895
2018-10-25,9183.944336,9177.814453,9104.753906,9146.153320,9146.153320,4562350699
2018-10-26,9136.122070,9240.015625,9133.357422,9131.987305,9131.987305,4662852920
2018-10-27,9140.577148,9174.146484,9098.186523,9136.040039,9136.040039,4783803850
2018-10-28,9139.253906,9158.279297,9094.131836,9141.237305,9141.237305,4855289041
2018-10-29,9146.741211,9167.929688,8935.624023,8968.137695,8968.137695,5947824344
2018-10-30,8973.236328,9000.414063,8902.629883,8923.801758,8923.801758,5326862834
2018-10-31,8927.633789,8970.385742,8913.224609,8921.198242,8921.198242,5918517064
2018-11-01,8920.354492,9179.921875,8877.424805,8854.303711,8854.303711,5260842967
2018-11-02,8853.641602,8885.820313,8795.570313,8874.124023,8874.124023,5882619803
2018-11-03,8872.458008,8890.279297,8810.128906,8836.369141,8836.369141,5082183896
2018-11-04,8842.216797,8873.129883,8730.568359,8855.768555,8855.768555,6097272438
2018-11-05,8839.953125,9015.745117,8837.146484,8900.601563,8900.601563,5788193208
2018-11-06,8919.238281,8932.994141,8874.039063,8924.742188,8924.742188,6492273353
2018-11-07,8932.979492,9018.242188,8932.716797,8977.962891,8977.962891,6793491311
2018-11-08,8965.250977,8995.782227,8865.301758,8883.216797,8883.216797,6421492462
2018-11-09,8867.601563,8903.484375,8818.029297,8832.117188,8832.117188,6012199759
2018-11-10,8832.822266,8909.838867,8831.688477,8871.000977,8871.000977,5128533412
2018-11-11,8877.105469,8890.419922,8789.270508,8869.857422,8869.857422,5449606790
2018-11-12,8871.150391,8894.896484,8867.156250,8876.154297,8876.154297,5984664863
2018-11-13,8882.773438,8870.489258,8776.416016,8791.321289,8791.321289,6226026097
2018-11-14,8779.916016,8861.169922,7651.703613,7936.287109,7936.287109,10232926392
2018-11-15,7933.244629,7945.996582,7372.557617,7765.295898,7765.295898,9668264258
2018-11-16,7761.569824,7775.574219,7497.875977,7602.334961,7602.334961,7198421451
2018-11-17,7606.466309,7606.466309,7525.991699,7571.368164,7571.368164,5865826013
2018-11-18,7578.742676,7711.523926,7578.742676,7686.647949,7686.647949,5685741802
2018-11-19,7682.285156,7682.285156,6638.666016,6677.663086,6677.663086,9649575424
2018-11-20,6668.448242,6795.352051,5918.568359,6170.296387,6170.296387,11681618368
2018-11-21,6189.073242,6458.983398,6019.544434,6340.207031,6340.207031,8431420039
2018-11-22,6352.635742,6385.458984,6021.614746,6022.028320,6022.028320,6302623428
2018-11-23,6014.800781,6070.576660,5787.122559,6009.275391,6009.275391,6734157788
2018-11-24,6010.077148,6100.483398,5247.730957,5366.093750,5366.093750,6470545869
2018-11-25,5366.121582,5700.436523,4953.792969,5547.324219,5547.324219,9442474340
2018-11-26,5553.343750,5662.862793,5035.088379,5233.592285,5233.592285,8969645072
2018-11-27,5213.863770,5345.216309,5060.090820,5287.295898,5287.295898,8301316675
2018-11-28,5288.199707,6001.042969,5288.199707,5830.085449,5830.085449,9969571750
2018-11-29,5845.547852,6040.101074,5672.766602,5847.193359,5847.193359,8887052341
2018-11-30,5859.243164,5908.899414,5400.333496,5494.076660,5494.076660,8271358382
2018-12-01,5503.917480,5893.568848,5429.035645,5762.472168,5762.472168,7349349816
2018-12-02,5743.414551,5881.213867,5620.698242,5617.346680,5617.346680,7140886359
2018-12-03,5626.466797,5635.923340,5218.317871,5292.910645,5292.910645,6917755074
2018-12-04,5282.212891,5532.705078,5201.647461,5388.157715,5388.157715,6846792276
2018-12-05,5389.338379,5432.071777,5170.970215,5170.970215,5170.970215,7303945663
2018-12-06,5167.614746,5365.797363,4869.342285,4869.342285,4869.342285,8129164491
2018-12-07,4858.369141,4858.369141,4553.757813,4744.639648,4744.639648,9483370585
2018-12-08,4747.376953,4864.098633,4648.515137,4822.577148,4822.577148,7359909821
2018-12-09,4818.571777,5112.797852,4812.837891,5029.261230,5029.261230,6884343528
2018-12-10,5030.497070,5065.170898,4829.639648,4870.092773,4870.092773,6981154936
2018-12-11,4863.881348,4880.000000,4709.470703,4747.283691,4747.283691,6510820290
2018-12-12,4739.329102,4887.703613,4724.469727,4829.938477,4829.938477,5733628775
2018-12-13,4830.845215,4834.821289,4564.288086,4586.841797,4586.841797,6012161305
2018-12-14,4585.037598,4617.877930,4468.724121,4516.625488,4516.625488,6091049890
2018-12-15,4518.732910,4562.444336,4445.332520,4508.653809,4508.653809,4947436156
2018-12-16,4507.975586,4602.189941,4504.555664,4532.899414,4532.899414,5217689603
2018-12-17,4533.376465,5015.141113,4534.202637,4939.893066,4939.893066,7535850463
2018-12-18,4939.160645,5149.317383,4849.689941,5143.417480,5143.417480,8226170971
2018-12-19,5157.253418,5497.820801,5123.885254,5265.046387,5265.046387,9572627877
